customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Location ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
3470-BTGQO,Male,0,No,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,985.05,No,ZLMQLC9385,1,United States,California,Belmont,94002,"37.509366, -122.306132",37.509366,-122.306132
1209-VFFOC,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,56.4,3948.45,No,WYZTGQ5618,1,United States,California,Brisbane,94005,"37.684694, -122.40712",37.684694,-122.40712
8224-DWCKX,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.3,828.05,No,TIXAQL8535,1,United States,California,Burlingame,94010,"37.57028, -122.365778",37.57028,-122.365778
5482-PLVPE,Female,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.35,41.85,Yes,FIHFBV1957,1,United States,California,Daly City,94014,"37.691561, -122.445202",37.691561,-122.445202
4553-DVPZG,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,No,LAMKKJ6713,1,United States,California,Daly City,94015,"37.680844, -122.48131",37.680844,-122.48131
4902-OHLSK,Female,1,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.65,2862.75,Yes,BPIBWN2159,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992
6917-IAYHD,Male,0,No,Yes,1,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,33.6,33.6,No,ORCBTE9942,1,United States,California,La Honda,94020,"37.285677, -122.224165",37.285677,-122.224165
0495-ZBNGW,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.9,343.95,Yes,QJWAXX4364,1,United States,California,Loma Mar,94021,"37.266388, -122.26308",37.266388,-122.26308
8620-RJPZN,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.7,20.7,No,FZUBEN7743,1,United States,California,Los Altos,94022,"37.349546, -122.134356",37.349546,-122.134356
7572-KPVKK,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5,No,ZFSGRE5985,1,United States,California,Los Altos,94024,"37.352911, -122.093002",37.352911,-122.093002
2642-MAWLJ,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,717.95,No,YYVAOG2241,1,United States,California,Menlo Park,94025,"37.449551, -122.183762",37.449551,-122.183762
2357-COQEK,Female,1,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.3,2890.65,Yes,GCYTQB1565,1,United States,California,Atherton,94027,"37.454924, -122.203168",37.454924,-122.203168
7103-ZGVNT,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.7,4885.85,No,ZBBQZP8226,1,United States,California,Portola Valley,94028,"37.369709, -122.215844",37.369709,-122.215844
3737-GCSPV,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.2,1222.05,Yes,TRHJKO3335,1,United States,California,Millbrae,94030,"37.601248, -122.403099",37.601248,-122.403099
2027-WKXMW,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.75,6871.7,No,OBNUQI9777,1,United States,California,Montara,94037,"37.540582, -122.509594",37.540582,-122.509594
7137-NAXML,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.15,405.6,No,JMVPDA1114,1,United States,California,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311
2428-ZMCTB,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,208.25,No,MYJKCD2341,1,United States,California,Mountain View,94040,"37.380662, -122.086022",37.380662,-122.086022
2961-VNFKL,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.95,1801.9,No,NSORJC7931,1,United States,California,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299
1768-HNVGJ,Female,1,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.05,3062.45,No,JFMYAM6845,1,United States,California,Mountain View,94043,"37.419725, -122.062947",37.419725,-122.062947
6963-KQYQB,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.05,1764.75,No,BVSTRG7423,1,United States,California,Pacifica,94044,"37.573633, -122.455167",37.573633,-122.455167
5934-RMPOV,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,No,EVWKKI8722,1,United States,California,Pescadero,94060,"37.22565, -122.297533",37.22565,-122.297533
1207-BLKSA,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.05,1255.1,No,ABIBPU1847,1,United States,California,Redwood City,94061,"37.461251, -122.235414",37.461251,-122.235414
4088-YLDSU,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.15,5743.05,Yes,PYNGES1524,1,United States,California,Redwood City,94062,"37.410567, -122.297152",37.410567,-122.297152
8316-BBQAY,Female,0,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,No,RVLQXS2866,1,United States,California,Redwood City,94063,"37.499411, -122.196318",37.499411,-122.196318
1166-PQLGG,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,1463.45,No,TRQEAN7392,1,United States,California,Redwood City,94065,"37.527497, -122.230941",37.527497,-122.230941
3146-JTQHR,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.6,189.45,No,FAWOPE3385,1,United States,California,San Bruno,94066,"37.624436, -122.430661",37.624436,-122.430661
4291-YZODP,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,96.8,No,NYAKXR7285,1,United States,California,San Carlos,94070,"37.497915, -122.267361",37.497915,-122.267361
4395-PZMSN,Male,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.55,408.5,No,IUUDZD5141,1,United States,California,San Gregorio,94074,"37.331762, -122.341444",37.331762,-122.341444
6427-FEFIG,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),78.6,1846.65,No,ZXIGDF1157,1,United States,California,South San Francisco,94080,"37.654436, -122.426468",37.654436,-122.426468
0017-IUDMW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.8,8456.75,No,YJPVWU9693,1,United States,California,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456
8706-HRADD,Male,0,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.55,1011.5,No,ENYRMH1178,1,United States,California,Sunnyvale,94087,"37.3511, -122.037311",37.3511,-122.037311
9955-QOPOY,Male,0,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.8,4263.4,No,PBXXUM3368,1,United States,California,Sunnyvale,94089,"37.421633, -122.009613",37.421633,-122.009613
4385-ZKVNW,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,No,KOHMBE9249,1,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233
5446-DKWYW,Female,1,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,No,TZYITI6141,1,United States,California,San Francisco,94103,"37.773147, -122.411287",37.773147,-122.411287
2034-CGRHZ,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,Yes,KZLWPB1837,1,United States,California,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241
5797-APWZC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,90.6,Yes,YLZAIE6133,1,United States,California,San Francisco,94105,"37.789168, -122.395009",37.789168,-122.395009
3683-QKIUE,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.8,288.05,Yes,SERVSM9394,1,United States,California,San Francisco,94107,"37.768881, -122.395521",37.768881,-122.395521
4228-ZGYUW,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,368.1,Yes,CPDAVC7383,1,United States,California,San Francisco,94108,"37.791998, -122.408653",37.791998,-122.408653
9031-ZVQPT,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.2,7840.6,No,DQEIPQ4152,1,United States,California,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227
2990-IAJSV,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6632.75,No,ZOOTMV5983,1,United States,California,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201
8107-KNCIM,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,1013.35,No,JTQEPW3468,1,United States,California,San Francisco,94111,"37.801776, -122.402293",37.801776,-122.402293
9027-YFHQJ,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,No,LKJNLG1469,1,United States,California,San Francisco,94112,"37.720498, -122.443119",37.720498,-122.443119
5176-LDKUH,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,No,QNPDQR1297,1,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801
4644-OBGFZ,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,No,MARFKM7361,1,United States,California,San Francisco,94115,"37.786031, -122.437301",37.786031,-122.437301
7926-IJOOU,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,No,KCFLKO3529,1,United States,California,San Francisco,94116,"37.74441, -122.486764",37.74441,-122.486764
6480-YAGIY,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85,No,DYQCIZ6116,1,United States,California,San Francisco,94117,"37.770533, -122.445121",37.770533,-122.445121
4029-HPFVY,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,No,ZXWZFR1183,1,United States,California,San Francisco,94118,"37.781304, -122.461522",37.781304,-122.461522
7602-DBTOU,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,1416.5,No,ISYMAF8355,1,United States,California,San Francisco,94121,"37.776718, -122.495781",37.776718,-122.495781
5345-BMKWB,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.35,No,CQGHAG8814,1,United States,California,San Francisco,94122,"37.760412, -122.484966",37.760412,-122.484966
3519-ZKXGG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,256.6,Yes,IPKVFN7586,1,United States,California,San Francisco,94123,"37.800254, -122.436975",37.800254,-122.436975
5457-COLHT,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,No,JCKTZB7284,1,United States,California,San Francisco,94124,"37.731505, -122.384532",37.731505,-122.384532
6416-TVAIH,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.5,68.5,Yes,DXWTXF3798,1,United States,California,San Francisco,94127,"37.736535, -122.45732",37.736535,-122.45732
5451-YHYPW,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8443.7,No,DULWOQ7853,1,United States,California,San Francisco,94129,"37.797526, -122.464531",37.797526,-122.464531
5108-ADXWO,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,Yes,QZAYWO7631,1,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725
7998-WNZEM,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,No,EOQUKN7927,1,United States,California,San Francisco,94131,"37.746699, -122.442833",37.746699,-122.442833
3066-RRJIO,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.95,69.95,Yes,ZBDSZB5325,1,United States,California,San Francisco,94132,"37.722302, -122.491129",37.722302,-122.491129
4664-NJCMS,Female,0,Yes,No,33,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.55,2016.3,No,IPDFOQ3767,1,United States,California,San Francisco,94133,"37.802071, -122.411004",37.802071,-122.411004
0307-BCOPK,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,No,YMFKPR1469,1,United States,California,San Francisco,94134,"37.721052, -122.413573",37.721052,-122.413573
7629-WFGLW,Female,1,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.65,5471.75,No,SQCKAQ3322,1,United States,California,Palo Alto,94301,"37.444314, -122.149996",37.444314,-122.149996
2542-HYGIQ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.95,19.95,No,UIUFOL2876,1,United States,California,Palo Alto,94303,"37.45809, -122.115398",37.45809,-122.115398
6715-OFDBP,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.05,346.4,Yes,NRMIZU6872,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746
5016-LIPDW,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,1061.6,No,ULGEJF1662,1,United States,California,Stanford,94305,"37.424342, -122.165641",37.424342,-122.165641
6481-LXPWL,Male,0,Yes,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),36.1,1971.5,No,KFVZOY1525,1,United States,California,Palo Alto,94306,"37.416159, -122.131337",37.416159,-122.131337
1567-DSCIC,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.0,773.65,Yes,EYSKRM3426,1,United States,California,San Mateo,94401,"37.590421, -122.306467",37.590421,-122.306467
2150-UWTFY,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.15,1422.05,Yes,LOYKFM5666,1,United States,California,San Mateo,94402,"37.556634, -122.317723",37.556634,-122.317723
6124-ACRHJ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,EHHZUX8745,1,United States,California,San Mateo,94403,"37.538309, -122.305109",37.538309,-122.305109
9362-MWODR,Female,0,No,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,No,EZKJTC4826,1,United States,California,San Mateo,94404,"37.556094, -122.272437",37.556094,-122.272437
9975-GPKZU,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856.5,No,HTSYGD6893,1,United States,California,Alameda,94501,"37.774633, -122.274434",37.774633,-122.274434
9625-RZFUK,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275.85,No,LBDIFW5759,1,United States,California,Alameda,94502,"37.724817, -122.224363",37.724817,-122.224363
5153-LXKDT,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467.5,No,ZWDTIK4271,1,United States,California,Danville,94506,"37.791481, -121.903253",37.791481,-121.903253
5161-UBZXI,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,No,JXCJJP9575,1,United States,California,Alamo,94507,"37.855717, -121.994813",37.855717,-121.994813
1020-JPQOW,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116.6,No,ZLEHWH9777,1,United States,California,Angwin,94508,"38.542448, -122.419923",38.542448,-122.419923
7919-ZODZZ,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,No,TWKFFS7288,1,United States,California,Antioch,94509,"37.980057, -121.801599",37.980057,-121.801599
0565-JUPYD,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,No,WTXHXF4339,1,United States,California,Benicia,94510,"38.113533, -122.11926",38.113533,-122.11926
6867-ACCZI,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,No,JICCLS8733,1,United States,California,Bethel Island,94511,"38.050558, -121.646924",38.050558,-121.646924
5939-XAIXZ,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,No,RLNGFS7259,1,United States,California,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298
9054-FOWNV,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,No,YQADAO8498,1,United States,California,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472
2683-BPJSO,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,2467.1,Yes,SPSAQP4537,1,United States,California,Byron,94514,"37.83323, -121.601461",37.83323,-121.601461
2157-MXBJS,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,75.3,989.45,Yes,MOKVUN2926,1,United States,California,Calistoga,94515,"38.629618, -122.593216",38.629618,-122.593216
8207-VVMYB,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,No,XEIGKE8795,1,United States,California,Clayton,94517,"37.881842, -121.848111",37.881842,-121.848111
