SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender__Female,gender__Male,MultipleLines__No,MultipleLines__No phone service,MultipleLines__Yes,InternetService__DSL,InternetService__Fiber optic,InternetService__No,Contract__Month-to-month,Contract__One year,Contract__Two year,PaymentMethod__Bank transfer (automatic),PaymentMethod__Credit card (automatic),PaymentMethod__Electronic check,PaymentMethod__Mailed check,OnlineSecurity__No,OnlineSecurity__No internet service,OnlineSecurity__Yes,DeviceProtection__No,DeviceProtection__No internet service,DeviceProtection__Yes,TechSupport__No,TechSupport__No internet service,TechSupport__Yes,StreamingTV__No,StreamingTV__No internet service,StreamingTV__Yes,StreamingMovies__No,StreamingMovies__No internet service,StreamingMovies__Yes,OnlineBackup__No,OnlineBackup__No internet service,OnlineBackup__Yes
0,0,0,0.027777777777777776,1,1,0.5164179104477612,0.01425478997789241,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.4444444444444444,1,0,0.6547263681592039,0.3203125,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.5555555555555556,1,0,0.48955223880597015,0.3144574428887252,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0.013888888888888888,1,0,0.024875621890547265,0.002389231761238025,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.013888888888888888,1,1,0.7049751243781094,0.010259303610906411,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.09722222222222222,1,1,0.5139303482587065,0.057260961680176865,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.20833333333333334,1,1,0.32686567164179103,0.08188444178334561,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.2361111111111111,1,0,0.7577114427860697,0.18505895357406044,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.2638888888888889,1,1,0.5970149253731343,0.17167349852616068,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.9861111111111112,1,0,0.07263681592039802,0.2185542557111275,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.75,1,0,0.4154228855721393,0.3769747144436257,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,1,0,0.4305555555555556,1,1,0.7194029850746269,0.33734225313190863,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0.1527777777777778,1,0,0.5786069651741295,0.09657102063375093,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0.25,1,1,0.663681592039801,0.16622720154753134,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1,0,0,1.0,1,1,0.9139303482587064,0.891983695652174,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0.9861111111111112,1,1,0.809950248756219,0.8003811256448048,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0.06944444444444445,0,0,0.27014925373134324,0.02472710943257185,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,1,0,0.5277777777777778,1,0,0.5049751243781094,0.3073703481945468,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
0,0,1,0.06944444444444445,1,1,0.3024875621890547,0.027081798084008846,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0.027777777777777776,1,1,0.2577114427860696,0.010668063743551955,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0.7222222222222222,1,0,0.4139303482587065,0.35731968496683864,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0.1111111111111111,1,1,0.572139303482587,0.0698058677229182,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.9444444444444444,1,1,0.6208955223880598,0.6137389462048637,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,1,1,0.9583333333333334,1,1,0.02288557213930349,0.1615581245394252,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.5833333333333334,1,1,0.47910447761194036,0.3140889830508475,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0.6944444444444444,1,1,0.8154228855721394,0.5801457719233604,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.013888888888888888,1,1,0.008457711442786084,0.0021992446573323512,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,1,0,0.013888888888888888,1,1,0.617412935323383,0.009246039056742816,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.4583333333333333,1,1,0.2616915422885572,0.16840917464996316,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.09722222222222222,1,0,0.020895522388059716,0.01734064112011791,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.8888888888888888,1,1,0.7318407960199005,0.6863140198968313,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.013888888888888888,1,1,0.5636815920398011,0.008624263080324246,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.8194444444444444,1,1,0.019402985074626858,0.1372858327192336,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.08333333333333333,1,0,0.3194029850746269,0.03621845062638173,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.041666666666666664,1,0,0.005472636815920405,0.006448047162859249,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.20833333333333334,1,0,0.021890547263681583,0.03808953574060428,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.18055555555555555,1,1,0.4626865671641791,0.10102132461311718,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.3194444444444444,1,1,0.800497512437811,0.2589696941783346,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,1,0,0.4305555555555556,1,0,0.7084577114427861,0.32328320744288874,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.4027777777777778,1,1,0.40298507462686567,0.19530674281503319,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,1,0,0.6805555555555556,1,0,0.024378109452736312,0.11883405490051585,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.7777777777777778,1,1,0.6701492537313433,0.5645265291083272,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.875,1,1,0.617412935323383,0.5751830784819456,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,1,0,0.875,1,0,0.6124378109452736,0.5796391396462787,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1,1,1,0.3333333333333333,1,1,0.6129353233830845,0.21390820744288874,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0.5,1,0,0.3567164179104478,0.22946412122328666,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0.125,1,1,0.6228855721393034,0.08654776160648489,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.041666666666666664,0,0,0.06467661691542288,0.007708870670596906,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.2916666666666667,1,0,0.6233830845771144,0.19746568717759766,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,1,0.18055555555555555,1,0,0.06218905472636816,0.039563375092114966,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.013888888888888888,1,1,0.018905472636815905,0.002320145541635962,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.3472222222222222,1,0,0.017910447761194038,0.05988623802505528,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.9861111111111112,1,1,0.013432835820895536,0.15975612564480474,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.9166666666666666,1,1,0.9557213930348258,0.8501865327929257,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.625,1,1,0.8164179104477611,0.5162985906411202,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0.3055555555555556,1,1,0.6144278606965174,0.1964869657332351,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,1,0,0.9305555555555556,1,1,0.025870646766169167,0.15284174649963156,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.9444444444444444,1,1,0.7134328358208956,0.6879030029476788,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,1,1,0.0,1,0,0.017412935323383085,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0.6805555555555556,1,1,0.7223880597014924,0.5199716746499632,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1,0,0,0.05555555555555555,1,0,0.3034825870646766,0.020708594325718498,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.875,1,0,0.6144278606965174,0.5803472733971997,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,1,0,0.027777777777777776,1,0,0.6114427860696517,0.01899871039056743,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.2916666666666667,1,1,0.020895522388059716,0.04867124170965365,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.7638888888888888,1,0,0.39104477611940297,0.35077376565954316,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,0,1,0.013888888888888888,1,1,0.01990049751243781,0.002331659911569639,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.2361111111111111,1,0,0.011442786069651727,0.041227201547531324,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.4166666666666667,1,1,0.8174129353233831,0.33809068717759766,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,1,1,0.3055555555555556,1,1,0.3950248756218906,0.146439756816507,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0.125,1,1,0.41044776119402987,0.061031917833456156,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,1,1,0.013888888888888888,1,0,0.009452736318407953,0.002210759027266028,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.2916666666666667,1,1,0.6791044776119403,0.20826040899042006,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0.2638888888888889,1,0,0.41094527363184075,0.13179347826086957,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,1,1,0.9583333333333334,1,1,0.8527363184079603,0.8574636145910096,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0.013888888888888888,0,1,0.06815920398009952,0.002890106853352985,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,1.0,1,1,0.8527363184079603,0.8701294215180546,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,1,1,0.9722222222222222,1,0,0.5044776119402985,0.5594486919675755,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.9166666666666666,1,1,0.8442786069651741,0.7593726971260133,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,1,1,0.09722222222222222,0,1,0.06417910447761194,0.017162168386145912,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,1,0.6388888888888888,1,1,0.9149253731343284,0.5725059874723656,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.5416666666666666,0,1,0.3054726368159204,0.21656802689756818,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,1,1,0.4444444444444444,1,0,0.43980099502487563,0.23553219417833457,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.3333333333333333,1,1,0.7094527363184079,0.25183654200442157,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0.08333333333333333,1,1,0.6497512437810945,0.05498687361827562,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0.5138888888888888,1,1,0.6034825870646767,0.3427770357406043,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,1,0.1111111111111111,1,0,0.020895522388059716,0.02057617907148121,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,1.0,1,1,0.5293532338308458,0.5786949613117172,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1,1,0,0.9861111111111112,0,0,0.2796019900497513,0.38612288135593226,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,1,0,0.2222222222222222,1,1,0.7601990049751244,0.16824221628592487,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0.7916666666666666,0,1,0.31492537313432833,0.32037582903463524,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
0,0,0,0.9166666666666666,1,0,0.07164179104477611,0.19564641672807667,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0.2361111111111111,1,1,0.7054726368159204,0.17235860353721447,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,0.2916666666666667,1,0,0.024875621890547265,0.052067980840088436,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.9166666666666666,1,1,0.47611940298507455,0.5099081153279292,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0.2361111111111111,1,1,0.5686567164179105,0.1522832995578482,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,0,1,0.013888888888888888,1,1,0.5194029850746269,0.008111873618275608,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.8055555555555556,1,0,0.41840796019900495,0.41034911569638916,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,1,1,0.1111111111111111,1,0,0.027860696517412943,0.01609133198231393,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.375,1,0,0.5084577114427861,0.22191645173176125,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,1,0,0.4722222222222222,1,0,0.7024875621890546,0.3454598839351511,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0.4166666666666667,1,1,0.7835820895522388,0.34788365880619015,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.4583333333333333,1,1,0.47910447761194036,0.25854366249078853,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,0.013888888888888888,0,0,0.06467661691542288,0.0028498065585851147,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.19444444444444445,1,0,0.5069651741293533,0.10877049557848195,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,1,0.2222222222222222,1,1,0.6094527363184079,0.14556466470154755,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0.6805555555555556,1,0,0.8199004975124379,0.566247927413412,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,1,0.2638888888888889,1,0,0.8462686567164179,0.23174972365512161,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,1,0.9722222222222222,1,0,0.6114427860696517,0.6613048084008843,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,1,1,0.4444444444444444,1,0,0.4293532338308458,0.21470269896831248,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0.25,1,1,0.5129353233830846,0.1406653002947679,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.5138888888888888,0,1,0.22189054726368157,0.16014761422254975,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0.05555555555555555,1,1,0.5711442786069653,0.034813697494473106,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.2222222222222222,1,0,0.7208955223880598,0.15831107221812823,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0.2361111111111111,1,1,0.6194029850746269,0.1539356116433309,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,1,0.2638888888888889,1,1,0.42139303482587065,0.1494334929992631,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0.8333333333333334,1,0,0.8248756218905473,0.6986228813559322,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,1,1,0.7083333333333334,1,1,0.06666666666666667,0.14073438651436995,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.3888888888888889,1,1,0.020398009950248763,0.05618436809137804,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.5972222222222222,1,1,0.4154228855721393,0.29344947494473106,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0.5833333333333334,1,0,0.01990049751243781,0.09620256079587326,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.041666666666666664,1,1,0.599502487562189,0.027870532424465737,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.013888888888888888,1,0,0.263681592039801,0.00515268054532056,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.041666666666666664,1,0,0.01592039800995026,0.007340410832719234,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.875,1,0,0.7935323383084577,0.7160153371407517,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1,0,0,0.041666666666666664,1,1,0.6134328358208956,0.03004099115696389,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,1,0,0.9444444444444444,1,1,0.8900497512437812,0.8429555084745763,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0.4166666666666667,1,1,0.8104477611940298,0.34167165622697127,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.8333333333333334,1,0,0.8601990049751244,0.7292971628592484,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.20833333333333334,1,1,0.4014925373134329,0.10820053426676493,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1,0,0,0.625,1,1,0.7527363184079603,0.48363232313927784,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
