Location ID,customerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
KUITWO1446,4115-UMJFQ,1,United States,California,West Hills,91307,"34.199787, -118.68493",34.199787,-118.68493
FTNJYZ6987,7369-TRPFD,1,United States,California,Chatsworth,91311,"34.294142, -118.603883",34.294142,-118.603883
XWULJF6118,1098-KFQEC,1,United States,California,Encino,91316,"34.150354, -118.518292",34.150354,-118.518292
NWQVSY6451,7190-XHTWJ,1,United States,California,Newbury Park,91320,"34.172071, -118.946262",34.172071,-118.946262
UUELMG6337,5296-BFCYD,1,United States,California,San Fernando,91340,"34.286131, -118.435969",34.286131,-118.435969
HUOVXE3539,9359-JANWS,1,United States,California,North Hills,91343,"34.238802, -118.482296",34.238802,-118.482296
DBSDCX1923,3279-DYZQM,1,United States,California,Santa Clarita,91350,"34.502432, -118.41459",34.502432,-118.41459
MROKCQ2491,9575-IWCAZ,1,United States,California,Valencia,91354,"34.457005, -118.573726",34.457005,-118.573726
AKBRCP4956,7940-UQQUG,1,United States,California,Thousand Oaks,91360,"34.214054, -118.88109",34.214054,-118.88109
LUVTAF8989,3961-SXAXY,1,United States,California,Thousand Oaks,91362,"34.191842, -118.822796",34.191842,-118.822796
UNQXLU1364,7010-BRBUU,1,United States,California,Woodland Hills,91364,"34.153733, -118.593408",34.153733,-118.593408
CQBNUL7695,3566-HJGPK,1,United States,California,Woodland Hills,91367,"34.178068, -118.615714",34.178068,-118.615714
XPUUGF2917,3062-ICYZQ,1,United States,California,Oak Park,91377,"34.19225, -118.776874",34.19225,-118.776874
JUUUTZ2534,9938-PRCVK,1,United States,California,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583
FHJZQU9953,0973-KYVNF,1,United States,California,Castaic,91384,"34.506627, -118.699048",34.506627,-118.699048
HNPFUF8272,5129-HHMZC,1,United States,California,Van Nuys,91401,"34.178483, -118.431791",34.178483,-118.431791
ZHPUFB9715,9637-CDTKZ,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
EFEKMP4656,3946-JEWRQ,1,United States,California,Sherman Oaks,91403,"34.147149, -118.463365",34.147149,-118.463365
IZFEVQ5455,7873-CVMAW,1,United States,California,Van Nuys,91405,"34.202494, -118.448048",34.202494,-118.448048
QJQDES4829,0463-WZZKO,1,United States,California,Van Nuys,91406,"34.195685, -118.490752",34.195685,-118.490752
PFSXDV7776,4524-QCSSM,1,United States,California,Encino,91436,"34.152875, -118.486056",34.152875,-118.486056
YHQIDK5582,5832-EXGTT,1,United States,California,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942
WZCWDZ2926,2039-JONDJ,1,United States,California,Burbank,91504,"34.213049, -118.317651",34.213049,-118.317651
YTWAYZ8511,7217-JYHOQ,1,United States,California,Burbank,91505,"34.174215, -118.345928",34.174215,-118.345928
QFELWA1793,6695-FRVEC,1,United States,California,Burbank,91506,"34.169706, -118.323548",34.169706,-118.323548
DLWTXJ2461,9894-QMIMJ,1,United States,California,North Hollywood,91602,"34.15136, -118.364786",34.15136,-118.364786
LICKDN3955,8069-YQQAJ,1,United States,California,Studio City,91604,"34.139082, -118.39275",34.139082,-118.39275
LZZVPY7526,3466-WAESX,1,United States,California,Rancho Cucamonga,91701,"34.132275, -117.611478",34.132275,-117.611478
KXQUIN4711,9281-PKKZE,1,United States,California,Azusa,91702,"34.174493, -117.87068",34.174493,-117.87068
VWKBPF6838,3638-VBZTA,1,United States,California,Baldwin Park,91706,"34.098275, -117.967399",34.098275,-117.967399
JDGEWR7847,7459-IMVYU,1,United States,California,Chino Hills,91709,"33.942895, -117.725644",33.942895,-117.725644
OIBJUB6848,8563-OYMQY,1,United States,California,Covina,91722,"34.097345, -117.906736",34.097345,-117.906736
WLKBJT8792,0754-EEBDC,1,United States,California,Covina,91723,"34.084747, -117.886844",34.084747,-117.886844
QOGQLZ9627,5777-ZPQNC,1,United States,California,Covina,91724,"34.08111, -117.853935",34.08111,-117.853935
SCOBIP1863,1951-IEYXM,1,United States,California,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882
ALPNVZ3345,3318-NMQXL,1,United States,California,El Monte,91731,"34.079934, -118.046695",34.079934,-118.046695
EDNZVB2577,1022-RKXDR,1,United States,California,South El Monte,91733,"34.04622, -118.053753",34.04622,-118.053753
ORQEAG8869,2361-FJWNO,1,United States,California,Rancho Cucamonga,91737,"34.245289, -117.642503",34.245289,-117.642503
FFBLIW3946,2272-UOINI,1,United States,California,Rancho Cucamonga,91739,"34.133809, -117.523724",34.133809,-117.523724
THSPUN8466,8232-UTFOZ,1,United States,California,Glendora,91740,"34.119363, -117.855059",34.119363,-117.855059
IMYZEE2635,3750-YHRYO,1,United States,California,Glendora,91741,"34.14649, -117.849815",34.14649,-117.849815
OSEUGV1484,6637-KYRCV,1,United States,California,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436
WLJZJN3461,5668-MEISB,1,United States,California,Hacienda Heights,91745,"33.998471, -117.973758",33.998471,-117.973758
FZVOEI5426,0129-QMPDR,1,United States,California,La Puente,91746,"34.038983, -117.991372",34.038983,-117.991372
HQANJS8468,7188-CBBBA,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367
UKROGT9725,5356-CSVSQ,1,United States,California,La Verne,91750,"34.144703, -117.770299",34.144703,-117.770299
NFMGWK3179,3221-CJMSG,1,United States,California,Mira Loma,91752,"33.999992, -117.535395",33.999992,-117.535395
PZNWML8469,2801-NISEI,1,United States,California,Mt Baldy,91759,"34.231318, -117.662032",34.231318,-117.662032
YFXORM7667,4623-ZKHLY,1,United States,California,Ontario,91762,"34.057256, -117.667677",34.057256,-117.667677
TIFVMY3393,6732-VAILE,1,United States,California,Montclair,91763,"34.072121, -117.698319",34.072121,-117.698319
LJPDJR1155,8201-AAXCB,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618
LQHNIS1551,7696-CFTAT,1,United States,California,Diamond Bar,91765,"33.992416, -117.807874",33.992416,-117.807874
KDCAIF6117,2123-VSCOT,1,United States,California,Pomona,91767,"34.083086, -117.737997",34.083086,-117.737997
FTTNUN7648,2018-QKYGT,1,United States,California,San Gabriel,91775,"34.114772, -118.089431",34.114772,-118.089431
MMBBMR3192,2792-VPPET,1,United States,California,San Gabriel,91776,"34.089927, -118.095645",34.089927,-118.095645
JHNMAR6357,7409-JURKQ,1,United States,California,Temple City,91780,"34.101608, -118.055848",34.101608,-118.055848
SRYCFH7219,3247-MHJKM,1,United States,California,Upland,91784,"34.141146, -117.655583",34.141146,-117.655583
VAXIRH4546,1964-SVLEA,1,United States,California,Upland,91786,"34.105493, -117.660934",34.105493,-117.660934
CHIFTO7424,7297-DVYGA,1,United States,California,West Covina,91790,"34.066964, -117.937007",34.066964,-117.937007
UILRZF5246,2239-CGBUZ,1,United States,California,West Covina,91791,"34.061634, -117.893169",34.061634,-117.893169
CMDNEK2956,0854-UYHZD,1,United States,California,West Covina,91792,"34.024405, -117.898722",34.024405,-117.898722
XPPAQQ8635,7243-LCGGZ,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164
ODGWZM1616,8267-KFGYD,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959
QIZJMN1911,4890-VMUAV,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729
LVGELU1174,9261-WDCAF,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232
LMIWNP8212,3764-MNMOI,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991
WGKTOL5411,7442-YGZFK,1,United States,California,Campo,91906,"32.673483, -116.472863",32.673483,-116.472863
WESEJU3932,8229-BUJHX,1,United States,California,Chula Vista,91911,"32.607964, -117.059459",32.607964,-117.059459
BFJHZA2389,7449-HVPIV,1,United States,California,Chula Vista,91913,"32.64164, -116.985026",32.64164,-116.985026
XUKZND7149,5504-WSIUR,1,United States,California,Chula Vista,91914,"32.688506, -116.938632",32.688506,-116.938632
YUYGES2177,8466-PZBLH,1,United States,California,Descanso,91916,"32.912664, -116.635387",32.912664,-116.635387
TWBDPR6341,8735-IJJEG,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917
JIFXTR2265,0564-MUUQK,1,United States,California,Imperial Beach,91932,"32.579134, -117.119009",32.579134,-117.119009
OEZUII3381,0701-RFGFI,1,United States,California,La Mesa,91941,"32.759327, -116.99726",32.759327,-116.99726
EKWNGQ2388,0019-EFAEP,1,United States,California,La Mesa,91942,"32.782501, -117.01611",32.782501,-117.01611
AXANRN5353,5619-PTMIK,1,United States,California,Lemon Grove,91945,"32.733564, -117.033713",32.733564,-117.033713
ATZQLQ4653,3737-XBQDD,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601
KOEAYI9142,5882-CMAZQ,1,United States,California,National City,91950,"32.67102, -117.095235",32.67102,-117.095235
QMCGON2859,5846-QFDFI,1,United States,California,Pine Valley,91962,"32.800671, -116.483363",32.800671,-116.483363
ERSDDU2864,4445-KWOKW,1,United States,California,Potrero,91963,"32.619465, -116.593605",32.619465,-116.593605
QEIBFY5362,3511-APPBJ,1,United States,California,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608
VQOMXV9175,7967-HYCDE,1,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730264,-116.950963
KWDGIN9496,2430-RRYUW,1,United States,California,Tecate,91980,"32.587557, -116.636816",32.587557,-116.636816
QFXZBJ3416,5447-WZAFP,1,United States,California,Carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043
IRCAGO8368,5110-CHOPY,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203
KXPWZG3771,4425-OWHWB,1,United States,California,El Cajon,92019,"32.785165, -116.862648",32.785165,-116.862648
IGDQVC4244,7892-QVYKW,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082
UIELUD5193,9675-ICXCT,1,United States,California,El Cajon,92021,"32.832706, -116.873258",32.832706,-116.873258
AKCHJE7552,4703-MQYKT,1,United States,California,Escondido,92025,"33.081478, -117.033814",33.081478,-117.033814
YWBZYV3741,0602-DDUML,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
TEJJGZ2686,2208-MPXIO,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275
TZFBIS8962,1960-UYCNN,1,United States,California,Julian,92036,"32.980678, -116.262854",32.980678,-116.262854
HFZWUY3574,3190-FZATL,1,United States,California,Lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774
DERQSB1419,7336-RLLRH,1,United States,California,Oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557
SQBITH6575,7710-JSYOA,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619
AHLZMZ3732,9885-MFVSU,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454
QUAWDL3163,0607-MVMGC,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633
GMRBHW5883,3365-SAIGS,1,United States,California,Rancho Santa Fe,92067,"33.012751, -117.200617",33.012751,-117.200617
KUCLAG8911,8022-BECSI,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.174725,-116.743329
SIQQRR3964,9993-LHIEB,1,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628
ITQLFJ6795,0266-CLZKZ,1,United States,California,San Marcos,92078,"33.119028, -117.166036",33.119028,-117.166036
RANBZX4693,3977-QCRSL,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907
KODDBX6834,0017-DINOC,1,United States,California,Rancho Santa Fe,92091,"32.99356, -117.207121",32.99356,-117.207121
AATVWP7174,7639-OPLNG,1,United States,California,San Diego,92107,"32.741852, -117.243453",32.741852,-117.243453
VZBHCL2673,1492-QGCLU,1,United States,California,San Diego,92109,"32.787836, -117.232376",32.787836,-117.232376
PFGXMJ8488,7328-OWMOM,1,United States,California,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052
AWIHTN5116,4418-LZMSV,1,United States,California,San Diego,92113,"32.697098, -117.116587",32.697098,-117.116587
BAHMWK6553,5155-AZQPB,1,United States,California,San Diego,92114,"32.707892, -117.05512",32.707892,-117.05512
YARNYO4657,1087-GRUYI,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565
OXCJJF9895,2546-KZAAT,1,United States,California,San Diego,92119,"32.802959, -117.027095",32.802959,-117.027095
NAAFTH9795,0181-RITDD,1,United States,California,San Diego,92120,"32.807867, -117.060993",32.807867,-117.060993
WWMOJG1787,5989-PGKJB,1,United States,California,San Diego,92121,"32.898613, -117.202937",32.898613,-117.202937
QNVWXW3755,8272-ONJLV,1,United States,California,San Diego,92123,"32.808814, -117.134694",32.808814,-117.134694
HDLAGT5812,1488-PBLJN,1,United States,California,San Diego,92124,"32.827238, -117.089287",32.827238,-117.089287
LWZNHP2185,3778-FOAQW,1,United States,California,San Diego,92127,"33.017518, -117.118456",33.017518,-117.118456
RAUAKG4727,4452-ROHMO,1,United States,California,San Diego,92128,"33.000269, -117.072093",33.000269,-117.072093
XWVVPD4887,3090-LETTY,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542
UMSCSS7414,5349-AZPEW,1,United States,California,San Diego,92131,"32.89325, -117.087091",32.89325,-117.087091
NQPQMO4361,9720-JJJOR,1,United States,California,San Ysidro,92173,"32.555828, -117.040073",32.555828,-117.040073
KXKFZF6588,8100-HZZLJ,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257
EOZKDW2532,7398-HPYZQ,1,United States,California,Beaumont,92223,"33.946982, -116.977672",33.946982,-116.977672
SSHNPU1493,3546-GHEAE,1,United States,California,Blythe,92225,"33.674583, -114.71612",33.674583,-114.71612
XYQCEG8798,2550-QHZGP,1,United States,California,Calexico,92231,"32.690654, -115.431225",32.690654,-115.431225
FHWOKM5367,7519-JTWQH,1,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485
OBVUGY5145,2538-OIMXF,1,United States,California,Cathedral City,92234,"33.829583, -116.474131",33.829583,-116.474131
XZQDGF5915,8543-MSDMF,1,United States,California,Coachella,92236,"33.680031, -116.171678",33.680031,-116.171678
OPINQV3875,1170-SASML,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976
FVKWWA5885,4872-JCVCA,1,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973
ZKFPBW4715,5346-BZCHP,1,United States,California,Earp,92242,"34.137742, -114.36514",34.137742,-114.36514
HDYDRY3786,2038-LLMLM,1,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915
FKBYNU8768,1216-BGTSP,1,United States,California,Imperial,92251,"32.858595, -115.662709",32.858595,-115.662709
SOCORK7166,4138-NAXED,1,United States,California,Joshua Tree,92252,"34.167236, -116.281511",34.167236,-116.281511
GDOHHG5465,0744-BIKKF,1,United States,California,Mecca,92254,"33.543835, -115.993906",33.543835,-115.993906
LSTLVG1136,7483-IQWIB,1,United States,California,Morongo Valley,92256,"34.097863, -116.594561",34.097863,-116.594561
ICSESY5451,5248-KWLAR,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574
MFUCLX5949,7996-MHXLW,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656
CJNQRM5634,7833-PKIHD,1,United States,California,Palm Desert,92260,"33.694501, -116.412711",33.694501,-116.412711
BVHFAH6171,7061-OVMIM,1,United States,California,Palm Springs,92262,"33.839989, -116.659215",33.839989,-116.659215
SODMHH1132,5153-RTHKF,1,United States,California,Palm Springs,92264,"33.745746, -116.514215",33.745746,-116.514215
CZQWFE4722,1852-QSWCD,1,United States,California,Palo Verde,92266,"33.3249, -114.758334",33.3249,-114.758334
EVSNDZ3768,9079-LWTFD,1,United States,California,Pioneertown,92268,"34.201108, -116.593456",34.201108,-116.593456
FRRKWC5253,3392-EHMNK,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222
QWKIUZ9512,5986-WWXDV,1,United States,California,Salton City,92275,"33.28156, -115.955541",33.28156,-115.955541
KDUNEP7613,3061-BCKYI,1,United States,California,Thousand Palms,92276,"33.849263, -116.382778",33.849263,-116.382778
UGLXMY3983,7228-PAQPD,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221
FUGOKX1659,7746-QYVCO,1,United States,California,White Water,92282,"33.972293, -116.654195",33.972293,-116.654195
EWZQQU6698,5804-HYIEZ,1,United States,California,Winterhaven,92283,"32.852947, -114.850784",32.852947,-114.850784
UZLDHT2828,5934-TSSAU,1,United States,California,Landers,92285,"34.341737, -116.539416",34.341737,-116.539416
LXEVFY4293,3486-KHMLI,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183
NKRJNP1268,6784-XYJAE,1,United States,California,Fort Irwin,92310,"35.349241, -116.770281",35.349241,-116.770281
LNFIFR3851,3933-DQPWX,1,United States,California,Barstow,92311,"34.965648, -117.001509",34.965648,-117.001509
AOVSXX1797,6661-EIPZC,1,United States,California,Grand Terrace,92313,"34.029175, -117.307211",34.029175,-117.307211
YQIVGX1448,8957-THMOA,1,United States,California,Big Bear City,92314,"34.278967, -116.773825",34.278967,-116.773825
PAISBT2788,2251-PYLPB,1,United States,California,Big Bear Lake,92315,"34.242058, -116.89802",34.242058,-116.89802
DVNMGX3478,5555-RNPGT,1,United States,California,Bloomington,92316,"34.059722, -117.39104",34.059722,-117.39104
APEYXV5178,1057-FOGLZ,1,United States,California,Calimesa,92320,"33.982787, -117.057627",33.982787,-117.057627
NLLICA3388,8087-LGYHQ,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028
ARZBLW2928,4137-BTIKL,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698
